"name2","address2","city2","zip2"
"MCDONALDS OF DORAL","9501 NW 41 ST","MIAMI","33178"
"SHIVERS BBQ","28001 S DIXIE HWY","HOMESTEAD","33033"
"HIROS JAPANESE RESTAURANT","3007 NE 163 ST","NORTH MIAMI BEACH","33160"
"POLLO TROPICAL 10","16495 NW 67 AVE","MIAMI LAKES","33014"
"332 GRILLE","2269 NW 199 ST","MIAMI","33056"
"HALIMES COIN LAUNDRY","10920 W FLAGLER ST","MIAMI","33174"
"PIZZA HUT DELIVERY 710742","12699 NE 6 AVE","NORTH MIAMI","33161"
"ROMANOS PIZZA","110 N HOMESTEAD BLVD","HOMESTEAD","33030"
"CAFE PRIMA PASTA","414 71 ST","MIAMI BEACH","33141"
"POLLO TROPICAL 11","2490 W 60 ST","HIALEAH","33016"
"BOSTON MARKET 0190","18601 S DIXIE HWY","MIAMI","33157"
"ROSINELLA","525 LINCOLN RD","MIAMI BEACH","33139"
"JOHNNY ROCKETS","7439 KENDALL DR","MIAMI","33156"
"CHEZ MADAME JOHNS RESTAURANT","975 NE 125 ST","NORTH MIAMI","33161"
"WENDYS INTL 1970 142","340 SE 1 AVE 1970","FLORIDA CITY","33034"
"WENDYS INTL 2455 142","7401 NW 73 ST 2455","MIAMI","33166"
"SPIGA","1228 COLLINS AVE","MIAMI BEACH","33139"
"POLLO TROPICAL 15","11806 BISCAYNE BLVD","NORTH MIAMI","33181"
"MONCHEESE PIZZA","9459 HARDING AVE","SURFSIDE","33154"
"SUBWAY 912 CORP","19790 S DIXIE HWY","MIAMI","33157"
"JACKSON SOUL FOOD REST INC","950 NW 3 AVE","MIAMI","33136"
"MCDONALDS RESTAURANT 7097","11207 SW 152 ST","MIAMI","33157"
"ORIGINAL JUNIES REST THE","18400 NW 2 AVE","MIAMI","33169"
"LITTLE CAESARS PIZZA 2277","901 E 8 AVE","HIALEAH","33010"
"POLLO TROPICAL 8","4211 NW 36 ST","MIAMI SPGS","33166"
"LOS RANCHOS OF THE FALLS","8888 SW 136 ST","MIAMI","33176"
"POLLO TROPICAL 9","2710 S DIXIE HWY","MIAMI","33133"
"CHECKERS RESTAURANT C388","450 NW 42 AVE","MIAMI","33126"
"CAFE HUBEI","2230 NW 62 ST","MIAMI","33147"
"VILLAGE CHINESE RESTAURANT","13775 SW 152 ST","MIAMI","33177"
"SAMURAI (THE)","8717 SW 136 ST","MIAMI","33176"
"NEW TIME","2120 NE 123 ST","NORTH MIAMI","33161"
"MCDONALDS REST 14164","610 NE 125 ST","NORTH MIAMI","33161"
"SHORTYS BBQ","11575 SW 40 ST","MIAMI","33165"
"BOSTON MARKET 194","16251 W DIXIE HWY","NORTH MIAMI BEACH","33160"
"BURGER KING 8296","11650 SW 152 ST","MIAMI","33157"
"POPEYES FAMOUS FRIED CHICKEN 4","11205 SW 152 ST","MIAMI","33157"
"LITTLE CAESARS PIZZA 2223","20517 OLD CUTLER RD","MIAMI","33189"
"WENDYS 7858","8295 NW 27 AVE","MIAMI","33147"
"CHECKERS REST 519","12701 SW 42 ST","MIAMI","33175"
"TAP TAP","819 5 ST","MIAMI BEACH","33139"
"CHECKERS DRIVE INN 520","13625 S DIXIE HWY","MIAMI","33176"
"DAIRY QUEEN","13779 SW 152 ST","MIAMI","33177"
"134 GRILLE","2269 NW 199 ST","MIAMI","33056"
"POLLO TROPICAL 21","11670 SW 152 STREET","MIAMI","33157"
"NEW YORKS BIG APPLE DELI","14432 BISCAYNE BLVD","NORTH MIAMI BEACH","33181"
"LA NONNA RESTAURANT","117 SW 107 AVE","SWEETWATER","33174"
"POLLO TROPICAL 19","985 HOMESTEAD BLVD","HOMESTEAD","33030"
"IHOP","12755 SW 88 ST","MIAMI","33186"
"DOMINOS PIZZA LLC 4919","13715 SW 152 ST","MIAMI","33177"
"CAJUN GRILL","7501 DADELAND MALL FC 3","MIAMI","33156"
"HOAGIE BEAR SUBS","26855 S DIXIE HWY","NARANJA","33032"
"POLLO TROPICAL 18","1454 ALTON RD","MIAMI BEACH","33139"
"ENIS SEAFOOD INC","11322 SW 184 ST","MIAMI","33157"
"DOMINOS PIZZA LLC 3822","5874 W 20 AVE","HIALEAH","33016"
"ME KONG CHINESE RESTAURANT","18073 S DIXIE HWY","MIAMI","33157"
"SUBWAY 5998","10530 SW 88 ST","MIAMI","33176"
"DOMINOS PIZZA 5170","1615 NE 8 ST","HOMESTEAD","33033"
"BOSTON MARKET 0489","16709 NW 67 AVE","HIALEAH","33015"
"POLLO TROPICAL 25","19911 NW 2 AVE","MIAMI","33169"
"POLLO TROPICAL 26","13998 SW 56 ST","MIAMI","33175"
"RINCON CRIOLLO II","2601 NW 39 AVE","MIAMI","33142"
"CHOPSTICKS HOUSE RESTAURANT","20553 OLD CUTLER RD","MIAMI","33189"
"KAM WAH RESTAURANT","12895 SW 42 ST","MIAMI","33175"
"CHEESECAKE FACTORY (THE)","3015 GRAND AVE","MIAMI","33133"
"PIZZA HUT 710744","11327 W FLAGLER ST","MIAMI","33174"
"PIZZA HUT 710743","12733 SW 42 ST","MIAMI","33175"
"ARAMARKS TMC CAFE","5110 NW 159 ST","MIAMI","33014"
"WENDYS OLD FASHIONED HAMBURGE","13530 SW 152 ST","MIAMI","33177"
"TUTTO PASTA","1751 SW 3 AVE","MIAMI","33129"
"POPEYES FRIED CHICKEN 18","1000 N MIAMI BCH BLVD","NORTH MIAMI BEACH","33162"
"LEES CHINESE REST","7102 SW 117 AVE","MIAMI","33183"
"1080 CAFETERIA","1080 CARIBBEAN WAY","MIAMI","33132"
"CAPTAIN JIMMYS RESTAURANT","9960 NW 116 WAY 1","MEDLEY","33178"
"POLLO TROPICAL 30","581 NW 57 AVE","MIAMI","33126"
"POLLO TROPICAL 24","1555 NW 87 AVE","MIAMI","33172"
"DECOWALK HOTEL & GOLF CLUB","928 OCEAN DR","MIAMI BEACH","33139"
"MCDONALDS","8505 NW 186 ST","MIAMI","33015"
"MCDONALDS","7435 MIAMI LAKES DR","MIAMI LAKES","33014"
"ARBYS 250","20203 DIXIE HWY","MIAMI","33189"
"PIZZA HUT DELIVERY 710039","18857 SW 117 AVENUE","MIAMI","33157"
"MAMA BS","19575 BISCAYNE BLVD","AVENTURA","33180"
"SEAGULL HOTEL MIAMI BEACH","100 21 ST","MIAMI BEACH","33139"
"HAMPTONS CLUB (THE)","20281 E COUNTRY CLUB DR","AVENTURA","33180"
"SNACK BAR","19667 TURNBERRY WAY","AVENTURA","33180"
"MIKES CHINA BEACH","337 47 ST","MIAMI BEACH","33140"
"TIA CACHA CAFE","7241 SW 24 ST","MIAMI","33155"
"PALACE CAFE (THE)","10101 COLLINS AVE","MIAMI BEACH","33154"
"CHINA GARDEN","27100 S DIXIE HWY","HOMESTEAD","33032"
"ARBYS 307","1486 NE 163 ST","NORTH MIAMI BEACH","33162"
"SUBWAY","20521 OLD CUTLER RD","MIAMI","33189"
"CARPACCIO 139","9700 COLLINS AVE","BAL HARBOUR","33154"
"LITTLE SAIGON","16752 N MIAMI AVE","NORTH MIAMI BEACH","33169"
"ARBYS 167","6760 SW 8 ST","MIAMI","33144"
"SECTION 222","2269 NW 199 ST","MIAMI","33056"
"BOSTON MARKET  0636","8070 NW 36 ST","MIAMI","33166"
"BERRIES COCONUT GROVE","2884 SW 27 AVE","COCONUT GROVE","33133"
"HOOTERS","8695 NW 13 TER","MIAMI","33126"
"KINGSTON DELIGHT","1340 NE 163 ST","NORTH MIAMI BEACH","33162"
"CEBICHES PLACE","8342 SW 8 ST","MIAMI","33144"
"EL REY DE LA FRITA","421 W 29 ST","HIALEAH","33012"
"COZY CORNER","90 WESTWARD DR","MIAMI SPGS","33166"
"MARINOS PIZZA","13821 SW 88 ST","MIAMI","33186"
"MACALUSOS RESTAURANT","1747 ALTON RD","MIAMI BEACH","33139"
"WEST GROVE FOOD ZONE","3360 SW 37 AVE","MIAMI","33133"
"TRATTORIA PAMPERED CHEF","7347 MIAMI LAKES DR","MIAMI LAKES","33014"
"ARBYS 39","11500 SW 72 ST","MIAMI","33173"
"CHILIS GRILL & BAR 396","19975 BISCAYNE BLVD","AVENTURA","33180"
"106 GRILLE","2269 NW 199 ST","MIAMI","33056"
"102 FRYING STAND","2269 NW 199 ST","MIAMI","33056"
"SUNNY SIDE CAFE","13899 W DIXIE HWY","NORTH MIAMI","33161"
"ALEX CAFETERIA RESTAURANT","9548 SW 40 ST","MIAMI","33165"
"CASITA TEJAS MEXICAN REST","27 N KROME AVE","HOMESTEAD","33030"
"PEOPLES DRUGE STORE & BBQ REST","360 NW 8 ST","MIAMI","33136"
"CHICKEN KITCHEN USA","9067 SW 107 AVE","MIAMI","33176"
"FLANIGANS SEAFOOD BAR & GRILL","13205 BISCAYNE BLVD","NORTH MIAMI","33181"
"VIOLINES BANQUET HALL 406","10550 NW 77 CT","HIALEAH GARDENS","33016"
"BURGER KING 7702","4032 SW 137 AVE","MIAMI","33175"
"CAFE RUYI","2201 NW 95 ST","MIAMI","33147"
"BURGER KING 78","26801 S DIXIE HWY","NARANJA","33032"
"BANANA ROYAL ICE CREAM","3575 NE 207 ST B 6B","AVENTURA","33180"
"HEREFORDS GRILL","782 NW 42 AVE SUITE 5","MIAMI","33126"
"MOTORS CAFE","16215 S DIXIE HWY","MIAMI","33157"
"NIKKO JAPANESE RESTAURANT","827 N HOMESTEAD BLVD","HOMESTEAD","33030"
"YUCA RESTAURANT","501 LINCOLN RD","MIAMI BEACH","33139"
"FISH HOUSE INC (THE)","10000 SW 56 ST","MIAMI","33165"
"STARLITE CAFE","750 OCEAN DR","MIAMI BEACH","33139"
"VENEZIA PIZZA & CAFE","6646 COLLINS AVE","MIAMI BEACH","33141"
"TANTRA REST & LOUNGE","1445 PENNSYLVANNIA AVE","MIAMI BEACH","33139"
"CHECKERS 723","5605 SW 137 AVE","MIAMI","33183"
"MIWI CUBAN & AMRCAN SAND SHOP","10201 HAMMOCKS BLVD 105","MIAMI","33196"
"FPL PTH TURKEY POINT","9700 SW 344 ST","FLORIDA CITY","33035"
"CHEVYS FRESH MEX","8191 NW 12 ST","MIAMI","33126"
"PARRILLADA LAS VACAS GORDAS","933 NORMANDY DR","MIAMI BEACH","33141"
"COCO GELATO","401 BISCAYNE BLVD","MIAMI","33132"
"MING VILLAGE CHINESE REST","7624 NW 186 ST","MIAMI GARDENS","33015"
"PADDOCK","1 SPEEDWAY BLVD","HOMESTEAD","33035"
"NEW TAIWAN CHINESE RESTAURANT","14700 NE 6 AVE","NORTH MIAMI BEACH","33161"
"PAQUITOS MEXICAN RESTAURANT","16265 BISCAYNE BLVD","NORTH MIAMI BEACH","33160"
"TONY PIZZA CAFE","19329 NW 2 AVE","MIAMI","33169"
"MCDONALDS EXPRESS 2163","14401 S DIXIE HWY","MIAMI","33176"
"MASTERS DELI PIZZERIA","1720 ALTON RD","MIAMI BEACH","33139"
"MOWRY STREET RESTAURANT","328 W MOWRY ST","HOMESTEAD","33030"
"LONGHORN STEAKHOUSE OF KENDAL 5064","15135 SW 88 ST","MIAMI","33196"
"WENDYS INTERNATIONAL LLC","13650 SW 26 ST","MIAMI","33175"
"DORCHESTER CAFE","1850 COLLINS AVE","MIAMI BEACH","33139"
"OUTRAGEOUS BAGEL CO (THE)","8843 SW 107 AVE","MIAMI","33176"
"POLLO TROPICAL 36","320 SE 1 ST","MIAMI","33131"
"ROLLOS BARE NECESSITY","9100 S DIXIE HWY","MIAMI","33156"
"PIZZA RUSTICA","863 WASHINGTON AVE","MIAMI BEACH","33139"
"REDLAND BEER","24420 S DIXIE HWY","MIAMI","33032"
"BIGOTE CAFETERIA","3400 NW 32 AVE","MIAMI","33142"
"SUBWAY 1360","775 W 49 ST","HIALEAH","33012"
"BOSTON MARKET  1067","3600 CORAL WAY","MIAMI","33145"
"LONGHORN STEAKHOUSE OF BEACON 5066","1630 NW 87 AVE","MIAMI","33172"
"OCEAN FIVE BISTRO","444 OCEAN DR","MIAMI BEACH","33139"
"PIZZAFIORE","703 71 ST","NORTH BAY VILLAGE","33141"
"SUSHI REPUBLIC","9581 9583 HARDING AVE","SURFSIDE","33154"
"EL POLLO INKA RESTAURANT","7285 NW 36 ST","MIAMI","33166"
"TWO CHEFS RESTAURANT INC","8279 S DIXIE HWY","MIAMI","33143"
"EGGWHITE CATERING","1419 NE 129 ST","NORTH MIAMI","33161"
"EL PUB","1548 SW 8 ST","MIAMI","33135"
"PAELLA PARTY","16155 SW 117 AVE STE 8","MIAMI","33177"
"RED FISH GRILL","9610 OLD CUTLER RD","MIAMI","33156"
"PERRICONES MARKET PL","15 SE 10 ST","MIAMI","33130"
"EL NOVILLO","15450 NEW BARN RD","MIAMI LAKES","33014"
"BOWL BAR & PACKAGE","1700 NW 7 ST","MIAMI","33125"
"LOS RECUERDOS TABERNA","12548 SW 8 ST","MIAMI","33184"
"SUPER CAFETERIA","10016 W FLAGLER ST","MIAMI","33174"
"SUBWAY MIAMI AIRPORT CENTER","7500 NW 25 ST 107","MIAMI","33122"
"LAS PALMAS CAFETERIA","209 SE 1 ST","MIAMI","33131"
"BIG PINK","157 COLLINS AVE","MIAMI BEACH","33139"
"LA ESQUINA HABANERA","1390 PALM AVE","HIALEAH","33010"
"FUJI HANA","11768 SW 88 ST","MIAMI","33186"
"JOES ICE CREAM","12705 NW 42 AVE","OPA LOCKA","33054"
"MCDONALDS 5723","3355 W 80 ST","HIALEAH GARDENS","33016"
"LA CUBANITA PIZZERIA","11300 NW 87 CT STE 135 136","HIALEAH GDNS","33018"
"LA NUEVA SAN SALVADOR REST","4601 W FLAGLER ST","MIAMI","33134"
"CORAL RESTAURANT","3101 COLLINS AVE","MIAMI BEACH","33140"
"BAGEL BAR EAST","1990 NE 123 ST","MIAMI","33181"
"OH MEXICO AT AKAIRO CAFE NUVO","410 412 ESPANOLA WAY","MIAMI BEACH","33139"
"SUBWAY RESTAURANT","16800 COLLINS AVE STE 110","SUNNY ISLES BCH","33160"
"BURGER KING","10 SW 8 ST","MIAMI","33130"
"FAT TUESDAY","918 OCEAN DR","MIAMI BEACH","33139"
"PREMOS DELI","1 SE 3 AVE STE 160","MIAMI","33131"
"GIACOMO","100 S MIAMI AVE","MIAMI","33130"
"PATIO TIPICO","4591 NW 36 ST","MIAMI SPGS","33166"
"DOMINOS PIZZA 3871","6544 COLLINS AVE","MIAMI BEACH","33141"
"MAMMA MIA PIZZERIA","13755 SW 152 ST","MIAMI","33177"
"SPRIS","731 LINCOLN RD","MIAMI BEACH","33139"
"TITANIC BREWING AND RESTAURANT","5813 PONCE DE LEON BLVD","MIAMI","33146"
"HONG KONG CAFE","6757 SW 40 ST","MIAMI","33155"
"DOMINOS PIZZA 5173","12670 W DIXIE HWY","NORTH MIAMI","33161"
"BURGER KING","15170 SW 72 ST","MIAMI","33193"
"MCDONALDS 14372","1601 ALTON RD","MIAMI BEACH","33139"
"NEW YORK BAGEL DELI","6546 COLLINS AVE","MIAMI BEACH","33141"
"LITTLE CAESARS 2218","29625 S DIXIE HWY","HOMESTEAD","33030"
"350 GRILLE","2269 NW 199 ST","MIAMI","33056"
"145 GRILL","2269 NW 199 ST","MIAMI","33056"
"347 GRILLE","2269 NW 199 ST","MIAMI","33056"
"355 PIZZA","2269 NW 199 ST","MIAMI","33056"
"WENDYS INTERNATIONAL 2454 142","10680 NW 41 ST","MIAMI","33178"
"AIRPORT DINER","4545 NW 36 ST","MIAMI SPGS","33166"
"MIAMI SUBS","4320 NW 167 ST","OPALOCKA","33054"
"LA HORMIGA ORO","18530 NW 67 AVE","MIAMI","33015"
"KEN & MIKES PIZZA & PASTA & AM","16393 NW 67 AVE","MIAMI LAKES","33014"
"LATIN AMERICAN GRILL","15342 NW 79 CT","MIAMI LAKES","33016"
"RENAISSANCE BALLROOM","5910 SW 8 ST","W MIAMI","33144"
"MIYAKO SUSHI","18090 COLLINS AVE T 23","NORTH MIAMI BEACH","33160"
"BARTON G THE RESTAURANT","1427 WEST AVE","MIAMI BEACH","33139"
"MIMAS COIN LAUNDRY","391 PALM AVE","HIALEAH","33010"
"TONY ROMAS 3058","3300 NW 87 AVE","MIAMI","33172"
"MCDONALDS","299 SW 8 ST","MIAMI","33130"
"FOUNTAIN BISTRO","800 DOUGLAS RD","CORAL GABLES","33134"
"BALANS","1022 LINCOLN RD","MIAMI BEACH","33139"
"POLLO TROPICAL 39","1592 W 49 ST","HIALEAH","33012"
"TUTTI FRUTTI ICE CREAM","1527 SW 8 ST","MIAMI","33135"
"LA CABANA PAISA GRILL","12745 SW 42 ST","MIAMI","33175"
"P F CHANGS","8888 SW 136 ST","MIAMI","33176"
"JAMAICA HOUSE REST","19555 NW 2 AVE","MIAMI","33169"
"FRITANGA MORALIMPIA 2","4353 NW 7 ST","MIAMI","33126"
"POPEYES FRIED CHICKEN 5","130 NE 8 ST","HOMESTEAD","33030"
"LA FOGATA","8239 W FLAGLER ST","WEST MIAMI","33144"
"REYS PIZZA 10","1050 E 8 AVE","HIALEAH","33010"
"GREATER MIAMI CATERERS INC","4001 NW 31 AVE","MIAMI","33142"
"BASILICO RISTORANTE","5879 NW 36 ST","VIRGINIA GARDENS","33166"
"REAL CHINESE FOOD","3855 SW 137 AVE 3","MIAMI","33175"
"RUSON JAPANESE STEAKHOUSE","13856 SW 88 ST","MIAMI","33186"
"RINCON ARGENTINO","2345 SW 37 AVE","MIAMI","33145"
"LAS DOS PALMAS","12992 SW 89 AVE","MIAMI","33176"
"PHILLY STEAK SUB SHOP III","8351 NW 12 ST","DORAL","33126"
"59TH & LEX","19555 BISCAYNE BLVD","AVENTURA","33180"
"CHEF BAEZ INC","8765 SW 132 ST","MIAMI","33176"
"ZORBA REST","4343 COLLINS AVE","MIAMI BEACH","33140"
"P F CHANGS CHINA BISTRO 2000","17455 BISCAYNE BLVD","MIAMI BEACH","33160"
"SUSHI MAKI","2334 PONCE DE LEON BLVD","CORAL GABLES","33134"
"ST PIERRE TAKE OUT FOOD","605 W MOWRY DR","HOMESTEAD","33030"
"CHEESECAKE FACTORY (THE)","7535 DADELAND MALL SP2000","MIAMI","33156"
"FAT BUSTERS","12234 SW 8 ST","MIAMI","33184"
"MAMA LUCYS ALL PRO RIBS INC","2201 NW 119 ST","MIAMI","33167"
"THE ORIGINAL PITA HUT INC","530 41 ST","MIAMI BEACH","33140"
"DOMINOS PIZZA 3128","27335 S DIXIE HWY","NARANJA","33032"
"PILIKIA","1751 COLLINS AVE","MIAMI BEACH","33139"
"HALLEYS CAFE","12500 SW 130 ST","MIAMI","33186"
"MISS SAIGON BISTRO","148 GIRALDA AVE","CORAL GABLES","33134"
"CAFE PROGRESO","228 NE 1 AVE","MIAMI","33132"
"LOTUS GARDEN","318 MIRACLE MILE","CORAL GABLES","33134"
"DOG HOUSE FAST FOOD","7672 NW 186 ST","MIAMI","33015"
"MONSERRATE RESTAURANTE","9545 NW 41 ST","MIAMI","33178"
"CARVEL 2509","3781 W FLAGLER ST","MIAMI","33134"
"LITTLE CAESARS 226","9362 SW 56 ST","MIAMI","33165"
"SUBWAY 18355","5730 NW 176 ST","MIAMI","33015"
"HERMANOS MENDOSA FRITANGA REST","1356 PALM AVE","HIALEAH","33010"
"CASTLE NOVO PIZZA","3001 W 12 AVE","HIALEAH","33012"
"VERANDA REST","1757 COLLINS AVE","MIAMI BEACH","33139"
"FRITZ & FRANZ BIERHAUS","60 MERRICK WAY","CORAL GABLES","33134"
"ORIGINAL PANACAKE HOUSE (THE)","21215 BISCAYNE BLVD","AVENTURA","33180"
"KARLS CAFETERIA","275 FONTAINEBLEAU BLVD","MIAMI","33172"
"CHEESECAKE FACTORY","19501 BISCAYNE BLVD","AVENTURA","33180"
"EL CARIBE","971 SW 8 ST","MIAMI","33130"
"FRESCO CALIFORNIA BISTRO","1744 SW 3 RD AVE","MIAMI","33129"
"IRON SUSHI","840 WASHINGTON AVE","MIAMI BEACH","33139"
"MONA LISA PIZZA & SUB SHOP","4751 SW 8 ST","MIAMI","33134"
"FIESTA PALACE BANQUET HALL","155 SW 107 AVE","MIAMI","33174"
"FRITANGA LOS PIEDRECITAS","8230 NW 103 ST","HIALEAH GARDENS","33016"
"CHINA MOON","1540 ALTON RD","MIAMI BEACH","33139"
"DOMINOS PIZZA LLC 5183","1235 W 49 ST","HIALEAH","33012"
"SIMONS CAFE & CATERING","12258 SW 131 AVE","MIAMI","33186"
"CAFETERIA TONITA CORP","1625 PALU AVE","HIALEAH","33010"
"TAKE OUT JUVENTUD","6599 NW 74 AVE","MIAMI","33166"
"LA FLORA HOTEL LOBBY BAR","1238 COLLINS AVE","MIAMI BEACH","33139"
"SUBWAY SUBS & SALAD","253 SW 8 ST","MIAMI","33130"
"DOMINOS PIZZA 5179","7309 SW 107 AVE","MIAMI","33173"
"PEKING HOUSE","899 HOMESTEAD BLVD","HOMESTEAD","33030"
"PRESTONS MAIN KITCHEN","1601 COLLINS AVE","MIAMI BEACH","33139"
"PIZZA FIORE","1653 WASHINGTON AVE","MIAMI BEACH","33139"
"LYON & LYON","5663 NW 35 CT","MIAMI","33142"
"POLLO TROPICAL 44","10575 NW 41 ST","MIAMI","33178"
"CAFE DE CREST","1670 JAMES AVE","MIAMI BEACH","33139"
"BEACH BAR & GRILL","797 CRANDON BLVD","KEY BISCAYNE","33149"
"SHERRY FRONTENAC BAR LOUNGE","6565 COLLINS AVE","MIAMI BEACH","33141"
"FRITANGA MONTE LIMAR","15722 SW 72 ST","MIAMI","33193"
"GREAT AMERICAN BAGEL AND BAKERY COMPANY","MIA AIRPORT GATE E FOOD COURT","MIAMI","33299"
"HAAGEN DAZS ICE CREAM 604","1451 OCEAN DR STE 101","MIAMI BEACH","33139"
"CALIFORNIA PIZZA KITCHEN","MIA AIRPORT GATE E FOOD COURT","MIAMI","33299"
"NAUTILUS POOL BAR","1601 COLLINS AVE","MIAMI BEACH","33139"
"BUBBA GUMP SHRIMP CO REST&MKT","401 BISCAYNE BLVD","MIAMI","33132"
"PIZZA HUT","14433 COUNTRY WALK DR","MIAMI","33186"
"LATIN AMERICAN JR","4195 PALM AVE","HIALEAH","33013"
"DON CAMARON SEAFOOD GRILL & MARKET","501 NW 37 AVE","MIAMI","33125"
"MADISONS RESTAURANT & LOUNGE","185 SE 14 TERR","MIAMI","33131"
"COURTYARD BY MARRIOTT AVENTURA","2825 NW 191 ST","AVENTURA","33180"
"PLAYWRIGHT IRISH PUB & REST","1265 WASHINGTON AVE","MIAMI BEACH","33139"
"LAS BRISAS CAFE","18190 W DIXIE HWY","NORTH MIAMI BEACH","33160"
"SOYKA","5556 NE 4 CT","MIAMI","33137"
"NEXXT COFFEE & BAR","700 LINCOLN RD","MIAMI BEACH","33139"
"REYS PIZZA 6","2486 SW 137 AVE","MIAMI","33175"
"SUBWAY","965 NE 125 ST","NORTH MIAMI","33161"
"RUTHS CHRIS STEAKHOUSE","2320 SALZEDO ST","CORAL GABLES","33134"
"DOMINOS PIZZA 4931","3820 SW 137 AVE","MIAMI","33175"
"LAN PAN ASIA CAFE","8332 S DIXIE HWY","MIAMI","33143"
"CAYO ESQUIVEL SEAFOOD REST&MKT","11890 NW 87 CT 123","HIALEAH GDNS","33018"
"FRANKYS DELI WAREHOUSE","2596 W 84 ST","HIALEAH","33016"
"HIDALGOS CAFETERIA & RESTAURANT","24961 S DIXIE HWY","PRINCETON","33032"
"ORTANIQUE ON THE MILE","278 MIRACLE MILE","CORAL GABLES","33134"
"MIAMI COPPELIA","4750 NW 7 ST","MIAMI","33126"
"MCDONALDS OF DORAL WEST","11390 NW 41 ST","MIAMI","33178"
"CAFE PASTIS","7310 SW 57 AVE","MIAMI","33143"
"CHEF CREOLE SEAFOOD INC","13105 W DIXIE HWY","NORTH MIAMI BEACH","33161"
"MCDONALDS 6920","7155 W 4 AVE","HIALEAH","33012"
"SUPREME SMOOTHIE","15536 NW 77 CT","MIAMI LAKES","33016"
"PAMPANGUENA TAKE OUT","18623 SW 107 AVE","MIAMI","33157"
"WENDYS INTL 2339 142","6720 SW 8 ST","MIAMI","33144"
"LE CAP REST","13639 NW 7 AVE","NORTH MIAMI","33168"
"POLLO TROPICAL 46","3499 BISCAYNE BLVD","MIAMI","33137"
"MI SANDWICH CUBANO","5864 W 20 AVE","HIALEAH","33016"
"FRITANGA MOMOTOMBO","15888 SW 137 AVE","MIAMI","33177"
"BURGER KING","1701 SW 8 ST","MIAMI","33135"
"PAPA JOHNS 309","601 BISCAYNE BLVD","MIAMI","33132"
"PRIME BURGER","601 BISCAYNE BLVD","MIAMI","33132"
"TIGER DIRECT","601 BISCAYNE BLVD","MIAMI","33132"
"FAMILY FARE","601 BISCAYNE BLVD","MIAMI","33132"
"PINCHO FACTORY","601 BISCAYNE BLVD","MIAMI","33132"
"PRIME BURGER 324","601 BISCAYNE BLVD","MIAMI","33132"
"PRIME BURGER","601 BISCAYNE BLVD","MIAMI","33132"
"CHICKEN CIAO","601 BISCAYNE BLVD","MIAMI","33132"
"PAPA JOHNS @ 102","601 BISCAYNE BLVD","MIAMI","33132"
"ROSA MEXICANO","601 BISCAYNE BLVD","MIAMI","33132"
"PRIDE AND JOY BBQ","601 BISCAYNE BLVD","MIAMI","33132"
"PRIME BURGER","601 BISCAYNE BLVD","MIAMI","33132"
"PAPPA JOHNS AAA 113","601 BISCAYNE BLVD","MIAMI","33132"
"DOWN TOWN DOGS @112","601 BISCAYNE BLVD","MIAMI","33132"
"DEWARS 219 224","601 BISCAYNE BLVD","MIAMI","33132"
"SUITE PANTRY N","601 BISCAYNE BLVD","MIAMI","33132"
"SUITE PANTRY SOUTH","601 BISCAYNE BLVD","MIAMI","33132"
"FLAGSHIP NORTH","601 BISCAYNE BLVD","MIAMI","33132"
"UPPER BALCONY PANTRY 418","601 BISCAYNE BLVD","MIAMI","33132"
"PAPA JOHNS 416","601 BISCAYNE BLVD","MIAMI","33132"
"UPTOWN DOGS AAA  406","601 BISCAYNE BLVD","MIAMI","33132"
"MAIN KITCHEN","601 BISCAYNE BLVD","MIAMI","33132"
"FLAGSHIP SOUTH","601 BISCAYNE BLVD","MIAMI","33132"
"FINNEGANS WAY","1344 OCEAN DR","MIAMI BEACH","33139"
"TUTTO PIZZA","1753 SW 3 AVE","MIAMI","33129"
"POLLO TROPICAL 47","16201 SW 88 ST","MIAMI","33196"
"WENDYS INTERNATIONAL INC 142 8156","16203 SW 88 ST 8156","MIAMI","33196"
"RUBY TUESDAY 2285","801 NE 8 ST","HOMESTEAD","33030"
"CASAVANA CUBAN CUISINE","13600 SW 152 ST","MIAMI","33177"
"PANIZZA","1229 LINCOLN RD","MIAMI BEACH","33139"
"BILLIARD CLUB (THE)","15532 NW 77 CT","MIAMI LAKES","33016"
"WENDYS OLD FASHION HAMBURGER","46 E 49 ST","HIALEAH","33013"
"XPRESS CAFE","8200 NW 25 ST","MIAMI","33122"
"YEUNG MING RESTAURANT","26655 S DIXIE HWY","NARANJA","33032"
"WENDYS","2000 NW 10 AVE","MIAMI","33127"
"MELTING POT (THE)","11520 SW 72 ST","MIAMI","33173"
"FLANIGANS SEAFOOD BAR & GRILL","12790 SW 88 ST","MIAMI","33186"
"WENDYS INTL 8155 142","13090 SW 120 ST","MIAMI","33186"
"EL ATLACAT RESTAURANT","3199 SW 8 ST","MIAMI","33135"
"IHC EMPLOYEES CAFETERIA","2505 NW 87 AVE","MIAMI","33172"
"BLUE MATISSE RESTAURANT","2505 NW 87 AVE","MIAMI","33172"
"IHC BALLROOM & MEETING ROOMS","2505 NW 87 AVE","MIAMI","33172"
"TRATTORIA ROSALIA","19505 BISCAYNE BLVD 793","AVENTURA","33180"
"KENDALL ICE ARENA","10355 HAMMOCKS BLVD","MIAMI","33196"
"VIDA LATINA/ARREZZIO","10901 CORAL WAY","MIAMI","33165"
